37.285714285714285,50.0
35.945945945945944,50.0
36.611111111111114,50.0
36.611111111111114,50.0
37.285714285714285,50.0
36.91428571428571,50.02857142857143
30.053571428571427,29.23469387755102
35.945945945945944,50.0
30.053571428571427,29.23469387755102
30.053571428571427,29.23469387755102
30.053571428571427,29.23469387755102
30.053571428571427,29.23469387755102
30.053571428571427,29.23469387755102
36.91428571428571,50.02857142857143
35.945945945945944,50.0
23.0,50.0
35.945945945945944,50.0
35.945945945945944,50.0
35.945945945945944,50.0
30.053571428571427,29.244897959183675
30.053571428571427,29.244897959183675
36.611111111111114,50.0
35.945945945945944,50.0
30.053571428571427,29.244897959183675
30.053571428571427,29.244897959183675
30.053571428571427,29.244897959183675
35.945945945945944,50.0
36.611111111111114,50.0
36.611111111111114,50.0
30.053571428571427,29.244897959183675
37.285714285714285,50.0
